"","UserID","First_TransDate_Ca","Total_Stakes_Ca","Max_Stakes_Ca","Mean_Stakes_Ca","Total_Winnings_Ca","Max_Winnings_Ca","Mean_Winnings_Ca","Total_Bets_Ca","Length_Play_Ca","LastDay_Ca","No_Days_Played_Ca","No_Months_Played_Ca","Most_Played_Month_Ca","MostPlayed_Day_Ca","Stakes_Last_Day_Ca","Winnings_Last_Day_Ca","Bets_Last_Day_Ca","Profit_Ca"
"4275",1379875,2005-03-03,973,516,194.6,948,506,189.6,19,4,2005-03-07,5,1,"3","Friday",0,0,1,25
"4276",1379913,2005-03-08,1,1,1,2,2,2,1,0,2005-03-08,1,1,"3","Tuesday",1,2,1,-1
"4277",1379928,2005-02-22,251,175,125.5,141.5,110,70.8,45,18,2005-03-12,2,2,"2","Saturday",76,31.5,28,109.5
"4278",1379938,2005-08-17,640.5,334,320.2,614,307,307,353,1,2005-08-18,2,1,"8","Thursday",334,307,211,26.5
"4279",1379940,2005-03-01,4412.8,1141.75,259.6,4270.2,1135.25,251.2,3198,74,2005-05-14,17,3,"3","Thursday",0,0,2,142.6
"4280",1379957,2005-03-04,996,295,62.2,940.5,270,58.8,381,194,2005-09-14,16,6,"4","Friday",1,0,1,55.5
"4281",1379965,2005-03-03,256.8,256.75,256.8,239.8,239.75,239.8,4,0,2005-03-03,1,1,"3","Thursday",256.75,239.75,4,17
"4282",1379968,2005-02-24,11826,2911.5,909.7,10792,2865,830.2,22,60,2005-04-25,13,3,"3","Tuesday",125,75,1,1034
"4283",1379969,2005-08-10,233.2,126.75,77.8,172.2,94.25,57.4,222,4,2005-08-14,3,1,"8","Sunday",61.25,41.25,63,61
"4284",1379974,2005-02-22,20,20,20,10,10,10,4,0,2005-02-22,1,1,"2","Tuesday",20,10,4,10
"4285",1379983,2005-04-11,555.2,245.1994,138.8,320.7,145.2,80.2,16,166,2005-09-24,4,2,"4","Monday",245.1994,145.2,5,234.5
"4286",1380008,2005-03-10,1479,261,82.2,1458.5,267.5,81,102,204,2005-09-30,18,3,"4","Friday",55,73.5,2,20.5
"4287",1380042,2005-02-27,2673,2445.25,1336.5,2450,2265.25,1225,1521,1,2005-02-28,2,1,"2","Monday",2445.25,2265.25,1258,223
"4288",1380052,2005-02-27,1,1,1,0,0,0,1,0,2005-02-27,1,1,"2","Sunday",1,0,1,1
"4289",1380061,2005-04-21,1660,574,207.5,1633,568,204.1,828,18,2005-05-09,8,2,"4","Monday",4,0,4,27
"4290",1380084,2005-02-24,280,280,280,272.5,272.5,272.5,58,0,2005-02-24,1,1,"2","Thursday",280,272.5,58,7.5
"4291",1380085,2005-02-23,1568,713,224,1582.5,725,226.1,433,5,2005-02-28,5,1,"2","Friday",166,142.5,104,-14.5
"4292",1380089,2005-03-01,45.5,45.5,45.5,36,36,36,21,0,2005-03-01,1,1,"3","Tuesday",45.5,36,21,9.5
"4293",1380125,2005-03-06,18114.1,13714.06,9057,18469,14269,9234.5,7,126,2005-07-10,2,2,"3","Sunday",13714.06,14269,5,-354.900000000001
"4294",1380141,2005-03-08,28449,13095,1354.7,26552,12407.5,1264.4,2107,192,2005-09-16,21,5,"4","Monday",50,100,1,1897
"4295",1380143,2005-02-22,8185.5,3713,1023.2,7910.5,3658,988.8,2882,179,2005-08-20,8,5,"2","Saturday",402,352,174,275
"4296",1380145,2005-03-01,5477.7,3476.9,1825.9,5436.2,3768.15,1812.1,1914,113,2005-06-22,3,2,"3","Wednesday",0,0,0,41.5
"4297",1380160,2005-02-25,129,120,64.5,119.5,112.5,59.8,111,1,2005-02-26,2,1,"2","Friday",9,7,9,9.5
"4298",1380187,2005-02-23,20663.1,8777.38,2295.9,18214.8,8263.11,2023.9,415,96,2005-05-30,9,4,"2","Friday",470,270,5,2448.3
"4299",1380189,2005-05-08,1,1,1,0,0,0,1,0,2005-05-08,1,1,"5","Sunday",1,0,1,1
"4300",1380190,2005-02-22,199.8,199.75,199.8,169,169,169,5,0,2005-02-22,1,1,"2","Tuesday",199.75,169,5,30.8
"4301",1380195,2005-02-23,169,51,33.8,136,37,27.2,113,12,2005-03-07,5,2,"3","Monday",32,30,23,33
"4302",1380200,2005-03-03,21.5,13,7.2,13,10.5,4.3,7,6,2005-03-09,3,1,"3","Friday",0,0,1,8.5
"4303",1380207,2005-07-07,6,6,6,2.2,2.25,2.2,8,0,2005-07-07,1,1,"7","Thursday",6,2.25,8,3.8
"4304",1380223,2005-02-22,60217.2,21996,8602.5,57026,21304.1,8146.6,3922,126,2005-06-28,6,2,"2","Tuesday",6736,6249.5,960,3191.2
"4305",1380245,2005-03-15,105.2,73.25,52.6,67.2,35.25,33.6,135,12,2005-03-27,2,1,"3","Sunday",73.25,35.25,133,38
"4306",1380252,2005-02-22,2312,375,192.7,2202.8,391.5,183.6,798,16,2005-03-10,12,2,"3","Thursday",33,0,1,109.2
"4307",1380253,2005-04-16,15,15,15,10,10,10,3,0,2005-04-16,1,1,"4","Saturday",15,10,3,5
"4308",1380278,2005-02-24,42,42,42,0,0,0,4,0,2005-02-24,1,1,"2","Thursday",42,0,4,42
"4309",1380287,2005-02-22,0,0,0,0,0,0,2,0,2005-02-22,1,1,"2","Tuesday",0,0,2,0
"4310",1380305,2005-03-02,5,5,5,5,5,5,2,0,2005-03-02,1,1,"3","Wednesday",5,5,2,0
"4311",1380308,2005-05-30,2,2,2,0,0,0,2,0,2005-05-30,1,1,"5","Monday",2,0,2,2
"4312",1380323,2005-04-26,144,119,72,252,220,126,7,141,2005-09-14,2,2,"4","Tuesday",119,32,4,-108
"4313",1380353,2005-04-13,766.5,556.5,255.5,647.5,471.5,215.8,581,151,2005-09-11,3,2,"4","Monday",32.5,27.5,26,119
"4314",1380359,2005-02-22,8426.8,2027.25,601.9,8440,2021.5,602.9,67,208,2005-09-18,14,2,"9","Tuesday",155,121,1,-13.2000000000007
"4315",1380366,2005-03-31,44.1,27.9,14.7,45.1,26.82,15,11,7,2005-04-07,3,2,"4","Thursday",11.75,7.75,1,-1
"4316",1380377,2005-02-22,114,53,22.8,71,43,14.2,7,29,2005-03-23,4,2,"2","Tuesday",28,18,1,43
"4317",1380401,2005-03-08,15852.5,9208.61,1219.4,15547.7,9051.04,1196,5436,184,2005-09-08,13,4,"3","Tuesday",132.5,98.7,111,304.799999999999
"4318",1380405,2005-03-06,132,132,132,114.5,114.5,114.5,64,0,2005-03-06,1,1,"3","Sunday",132,114.5,64,17.5
"4319",1380421,2005-02-22,7462.1,2897,621.8,7062.2,2747,588.5,1453,218,2005-09-28,12,6,"8","Wednesday",25,50,1,399.900000000001
"4320",1380435,2005-06-14,0,0,0,5,5,5,1,0,2005-06-14,1,1,"6","Tuesday",0,5,1,-5
"4321",1380437,2005-02-22,583,126,36.4,579,134,36.2,538,29,2005-03-23,16,2,"3","Friday",8,6.5,8,4
"4322",1380473,2005-02-22,45,45,45,40,40,40,5,0,2005-02-22,1,1,"2","Tuesday",45,40,5,5
"4323",1380481,2005-04-20,274,274,274,277.8,277.75,277.8,272,0,2005-04-20,1,1,"4","Wednesday",274,277.75,272,-3.80000000000001
"4324",1380492,2005-03-12,120,82,40,121,68,40.3,64,73,2005-05-24,3,3,"3","Tuesday",30,50,5,-1
"4325",1380503,2005-02-23,120,120,120,70,70,70,35,0,2005-02-23,1,1,"2","Wednesday",120,70,35,50
"4326",1380515,2005-03-14,1,1,1,0,0,0,1,0,2005-03-14,1,1,"3","Monday",1,0,1,1
"4327",1380528,2005-03-17,7586.2,3693,446.2,6916.8,3361,406.9,172,164,2005-08-28,17,5,"3","Sunday",211,186,6,669.4
"4328",1380531,2005-02-23,127.3,127.3,127.3,112.5,112.5,112.5,512,0,2005-02-23,1,1,"2","Wednesday",127.3,112.5,512,14.8
"4329",1380535,2005-02-27,567,567,283.5,543.5,543.5,271.8,13,1,2005-02-28,2,1,"2","Monday",0,0,1,23.5
"4330",1380561,2005-03-06,91.5,44.5,22.9,97,57.5,24.2,69,38,2005-04-13,4,2,"3","Monday",14,7,11,-5.5
"4331",1380568,2005-02-22,238308.6,16983.5,2166.4,229622.6,17617.5,2087.5,1767,137,2005-07-09,104,6,"5","Friday",449,413,6,8686
"4332",1380606,2005-03-17,24,15,12,20,20,10,5,2,2005-03-19,2,1,"3","Saturday",15,20,3,4
"4333",1380609,2005-03-17,272.5,147,68.1,250.5,139,62.6,126,3,2005-03-20,3,1,"3","Friday",147,139,100,22
"4334",1380614,2005-03-13,420.9,252.63,84.2,317,222.63,63.4,712,21,2005-04-03,5,2,"3","Sunday",26,1,14,103.9
"4335",1380621,2005-02-27,131,131,131,114.5,114.5,114.5,131,0,2005-02-27,1,1,"2","Sunday",131,114.5,131,16.5
"4336",1380626,2005-09-27,8008.5,3672.5,2669.5,6708.5,3072.5,2236.2,434,2,2005-09-29,3,1,"9","Thursday",3672.5,3072.5,184,1300
"4337",1380629,2005-02-22,22,21,11,54,36,27,21,14,2005-03-08,2,2,"2","Tuesday",21,18,20,-32
"4338",1380633,2005-02-22,6402.1,769,237.1,6561.2,774,243,2066,213,2005-09-23,27,7,"4","Wednesday",51,48,31,-159.099999999999
"4339",1380650,2005-04-19,1,1,1,0,0,0,4,0,2005-04-19,1,1,"4","Tuesday",1,0,4,1
"4340",1380657,2005-02-22,55114.3,20817.3,4239.6,53859.8,21946.05,4143.1,10063,127,2005-06-29,13,4,"2","Friday",2917.44,2617.45,769,1254.5
"4341",1380686,2005-04-28,58099.5,18253,3417.6,53683,17396,3157.8,98,84,2005-07-21,17,4,"5","Thursday",1083,794,3,4416.5
"4342",1380696,2005-02-22,3809.5,2215,952.4,3810,2242,952.5,1667,5,2005-02-27,4,1,"2","Sunday",627.5,710,489,-0.5
"4343",1380706,2005-02-22,6840,6840,6840,6348,6348,6348,181,0,2005-02-22,1,1,"2","Tuesday",6840,6348,181,492
"4344",1380750,2005-03-17,24,19,12,21,17,10.5,20,7,2005-03-24,2,1,"3","Thursday",19,17,15,3
"4345",1380763,2005-05-12,1162,311,89.4,1053,300,81,99,135,2005-09-24,13,3,"6","Saturday",25,30,2,109
"4346",1380770,2005-02-22,18,18,18,8,8,8,2,0,2005-02-22,1,1,"2","Tuesday",18,8,2,10
"4347",1380774,2005-02-23,703.5,180,64,649,142.5,59,351,197,2005-09-08,11,5,"8","Wednesday",128.5,115.5,47,54.5
"4348",1380785,2005-02-22,552,552,552,502.5,502.5,502.5,113,0,2005-02-22,1,1,"2","Tuesday",552,502.5,113,49.5
"4349",1380793,2005-05-12,2656.2,841,156.2,2576,799.5,151.5,1639,41,2005-06-22,17,2,"5","Thursday",0,0,0,80.1999999999998
"4350",1380795,2005-03-08,75,58,37.5,63,52,31.5,52,160,2005-08-15,2,2,"3","Monday",58,52,39,12
"4351",1380812,2005-02-25,47,27,23.5,27,15,13.5,23,6,2005-03-03,2,2,"2","Friday",20,15,9,20
"4352",1380818,2005-04-13,354,265,70.8,346,306.5,69.2,18,145,2005-09-05,5,3,"8","Monday",41,22,2,8
"4353",1380819,2005-02-22,167.8,104,55.9,79.8,54,26.6,47,25,2005-03-19,3,2,"3","Monday",54.75,23.75,44,88
"4354",1380845,2005-02-22,26331,21435,5266.2,25903,21185,5180.6,1547,50,2005-04-13,5,2,"4","Tuesday",4268,4128,904,428
"4355",1380846,2005-02-27,51,45,25.5,57,57,28.5,13,9,2005-03-08,2,2,"2","Sunday",6,0,2,-6
"4356",1380891,2005-02-23,23558.4,1994.22,713.9,22357.2,1936.24,677.5,12492,105,2005-06-08,33,5,"3","Wednesday",976.39,595.42,376,1201.2
"4357",1380911,2005-02-24,56,56,56,45,45,45,48,0,2005-02-24,1,1,"2","Thursday",56,45,48,11
"4358",1380924,2005-03-21,1,1,1,0,0,0,1,0,2005-03-21,1,1,"3","Monday",1,0,1,1
"4359",1380941,2005-02-25,3,3,3,0,0,0,1,0,2005-02-25,1,1,"2","Friday",3,0,1,3
"4360",1380958,2005-09-07,13.5,13.5,13.5,8.5,8.5,8.5,2,0,2005-09-07,1,1,"9","Wednesday",13.5,8.5,2,5
"4361",1380961,2005-03-03,87168.4,31543.5,5448,86859.6,29050.5,5428.7,189,105,2005-06-16,16,4,"6","Friday",250,50,5,308.799999999988
"4362",1380963,2005-03-24,0,0,0,0,0,0,6,3,2005-03-27,2,1,"3","Sunday",0,0,1,0
"4363",1380979,2005-02-22,1195,1027,597.5,1112,958.5,556,286,1,2005-02-23,2,1,"2","Tuesday",1027,958.5,180,83
"4364",1380996,2005-09-05,534,247,133.5,489,227,122.2,8,3,2005-09-08,4,1,"9","Monday",114,79,1,45
"4365",1381008,2005-04-28,36.5,29.5,18.2,30.5,28.5,15.2,3,14,2005-05-12,2,2,"4","Thursday",7,2,1,6
"4366",1381012,2005-02-22,70.5,70.5,70.5,41,41,41,91,0,2005-02-22,1,1,"2","Tuesday",70.5,41,91,29.5
"4367",1381028,2005-02-27,3950,1048,232.4,3386,1111,199.2,420,200,2005-09-15,17,4,"3","Thursday",63,70,3,564
"4368",1381083,2005-02-24,1962.7,269.37,46.7,1883.1,282.49,44.8,14877,217,2005-09-29,42,7,"6","Thursday",14.85,6.88,71,79.6000000000001
"4369",1381084,2005-02-22,3366,3366,3366,2412,2412,2412,187,0,2005-02-22,1,1,"2","Tuesday",3366,2412,187,954
"4370",1381091,2005-02-22,222939,82051,20267.2,217402.5,80922.5,19763.9,338,161,2005-08-02,10,3,"3","Wednesday",5155,4050,1,5536.5
"4371",1381104,2005-03-14,83,43,27.7,68.5,38,22.8,75,7,2005-03-21,3,1,"3","Monday",11,6,1,14.5
"4372",1381109,2005-02-27,2434.5,1806,486.9,2223.5,1675,444.7,10,24,2005-03-23,5,2,"3","Friday",290,240,1,211
"4373",1381126,2005-09-06,362.8,362.75,362.8,258.8,258.75,258.8,103,0,2005-09-06,1,1,"9","Tuesday",362.75,258.75,103,104
"4374",1381133,2005-04-28,10,10,10,0,0,0,1,0,2005-04-28,1,1,"4","Thursday",10,0,1,10
"4375",1381160,2005-02-24,310,224.5,44.3,276,205,39.4,63,196,2005-09-08,6,4,"8","Friday",19,15.5,15,34
"4376",1381166,2005-02-22,17.8,9.75,4.4,4.8,4.75,1.2,13,4,2005-02-26,4,1,"2","Saturday",1,0,1,13
"4377",1381183,2005-04-08,2394,1038,478.8,2269,1018.5,453.8,633,5,2005-04-13,5,1,"4","Friday",169,177,61,125
"4378",1381205,2005-03-06,35,35,35,10,10,10,7,0,2005-03-06,1,1,"3","Sunday",35,10,7,25
"4379",1381207,2005-03-25,25.5,25.5499,25.5,14.5,14.5238,14.5,2,0,2005-03-25,1,1,"3","Friday",25.5499,14.5238,2,11
"4380",1381221,2005-04-10,2786,1044,214.3,2499,945,192.2,342,57,2005-06-06,13,3,"5","Monday",11,9,4,287
"4381",1381244,2005-02-26,65,35,21.7,54,29,18,21,2,2005-02-28,3,1,"2","Monday",35,29,5,11
"4382",1381245,2005-02-23,220.2,129.5,44,203.2,125.5,40.6,14,69,2005-05-03,5,3,"2","Saturday",46,38,3,17
"4383",1381258,2005-05-18,549.5,433.75,183.2,501.8,435.75,167.2,16,2,2005-05-20,3,1,"5","Friday",8,0,2,47.7
"4384",1381277,2005-02-22,6683.8,5267,1336.8,6579.5,5332,1315.9,1636,124,2005-06-26,5,4,"2","Tuesday",755.75,729.5,19,104.3
"4385",1381280,2005-05-10,10453.5,4093,580.8,9732.5,4345,540.7,2997,139,2005-09-26,18,4,"9","Monday",4093,3091,758,721
"4386",1381284,2005-02-22,986.2,682.55,493.1,931,657.13,465.5,1460,1,2005-02-23,2,1,"2","Tuesday",682.55,657.13,780,55.2
"4387",1381307,2005-07-16,207,56,23,187,56,20.8,206,58,2005-09-12,9,3,"7","Sunday",10,13,10,20
"4388",1381312,2005-02-23,3462.4,864.0978,128.2,3220.1,748.6,119.3,57,176,2005-08-18,27,4,"3","Monday",192,92,1,242.3
"4389",1381323,2005-03-18,52.5,52.5,52.5,39.5,39.5,39.5,39,0,2005-03-18,1,1,"3","Friday",52.5,39.5,39,13
"4390",1381328,2005-02-25,70,70,70,40,40,40,4,0,2005-02-25,1,1,"2","Friday",70,40,4,30
"4391",1381371,2005-02-22,78.8,78.75,78.8,48.8,48.75,48.8,96,0,2005-02-22,1,1,"2","Tuesday",78.75,48.75,96,30
"4392",1381375,2005-02-22,3135.3,3057.97,1567.6,2866.3,2764,1433.1,5,139,2005-07-11,2,2,"2","Monday",77.31,102.28,2,269
"4393",1381428,2005-02-22,678,485,339,639,496,319.5,150,97,2005-05-30,2,2,"2","Monday",193,143,45,39
"4394",1381430,2005-02-22,80,80,80,52,52,52,39,0,2005-02-22,1,1,"2","Tuesday",80,52,39,28
"4395",1381432,2005-02-28,205,205,205,30,30,30,5,0,2005-02-28,1,1,"2","Monday",205,30,5,175
"4396",1381446,2005-03-01,0,0,0,0,0,0,1,0,2005-03-01,1,1,"3","Tuesday",0,0,1,0
"4397",1381451,2005-02-22,4000.2,629.55,307.7,4031.8,659.5,310.1,8820,199,2005-09-09,13,6,"8","Friday",129.6,112.6,288,-31.6000000000004
"4398",1381461,2005-02-22,3672,3672,3672,3086,3086,3086,60,0,2005-02-22,1,1,"2","Tuesday",3672,3086,60,586
"4399",1381478,2005-02-23,7.8,5.5,2.6,0.8,0.75,0.2,16,161,2005-08-03,3,3,"2","Wednesday",5.5,0,7,7
"4400",1381491,2005-09-10,12,5,4,10,10,3.3,4,8,2005-09-18,3,1,"9","Sunday",2,0,2,2
"4401",1381495,2005-09-11,782,679,260.7,755.8,664.5,251.9,17,15,2005-09-26,3,1,"9","Monday",103.0437,91.3,6,26.2
"4402",1381497,2005-05-09,9302.7,1554.75,422.9,7582.7,1644.25,344.7,309,141,2005-09-27,20,5,"5","Wednesday",7.75,4.5,2,1720
"4403",1381499,2005-02-22,14.7,14.65,14.7,4.5,4.5,4.5,2,0,2005-02-22,1,1,"2","Tuesday",14.65,4.5,2,10.2
"4404",1381502,2005-03-24,2026.5,606.5,92.1,1868.5,576.5,84.9,149,47,2005-05-10,22,3,"4","Friday",2,0,1,158
"4405",1381512,2005-09-09,16,16,16,3,3,3,3,0,2005-09-09,1,1,"9","Friday",16,3,3,13
"4406",1381525,2005-08-28,1658,716,414.5,1515,616,378.8,373,9,2005-09-06,4,2,"8","Tuesday",716,616,270,143
"4407",1381549,2005-02-22,900,900,900,266,266,266,27,0,2005-02-22,1,1,"2","Tuesday",900,266,27,634
"4408",1381590,2005-02-28,36,27,18,27,19,13.5,19,2,2005-03-02,2,2,"2","Monday",9,8,6,9
"4409",1381598,2005-02-24,953,237,59.6,833,224,52.1,55,127,2005-07-01,15,6,"3","Thursday",73,53,2,120
"4410",1381604,2005-03-02,143.2,35.75,9.5,120.2,33.75,8,74,149,2005-07-29,13,3,"7","Friday",3,1,3,23
"4411",1381615,2005-08-21,2490.5,696,311.3,2308.5,618.5,288.6,1129,7,2005-08-28,8,1,"8","Sunday",133.5,108.5,92,182
"4412",1381620,2005-03-04,22.5,19,7.5,15.5,15.5,5.2,23,12,2005-03-16,3,1,"3","Friday",3,0,3,7
"4413",1381625,2005-03-01,71,71,71,84,84,84,25,0,2005-03-01,1,1,"3","Tuesday",71,84,25,-13
"4414",1381686,2005-06-08,290,209,145,311,214,155.5,176,4,2005-06-12,2,1,"6","Sunday",81,97,44,-21
"4415",1381706,2005-02-22,14177,14177,14177,13083,13083,13083,268,0,2005-02-22,1,1,"2","Tuesday",14177,13083,268,1094
"4416",1381712,2005-02-24,119720.9,17786.57,1962.6,118181.6,17830.57,1937.4,46975,89,2005-05-24,61,4,"3","Friday",1814.08,1662.38,304,1539.29999999999
"4417",1381730,2005-02-23,149,149,149,136,136,136,4,0,2005-02-23,1,1,"2","Wednesday",149,136,4,13
"4418",1381742,2005-02-22,27768.1,8695,1983.4,27570.6,8649,1969.3,69,119,2005-06-21,14,3,"3","Tuesday",99,87,12,197.5
"4419",1381779,2005-06-24,1336,927.31,668,1221,887.31,610.5,2013,34,2005-07-28,2,2,"6","Friday",408.73,333.73,687,115
"4420",1381780,2005-03-16,1348,1061,337,1280.5,1031.5,320.1,243,33,2005-04-18,4,2,"3","Friday",16,16,8,67.5
"4421",1381787,2005-04-15,444,249.5,74,342,200.5,57,186,38,2005-05-23,6,2,"4","Monday",5,2.5,4,102
"4422",1381810,2005-08-05,69436.8,11825.75,2670.6,67341.7,10796,2590.1,2685,48,2005-09-22,23,2,"8","Saturday",62.09,48.29,80,2095.10000000001
"4423",1381824,2005-02-22,1375,1090,275,1112,866.5,222.4,9,6,2005-02-28,5,1,"2","Friday",1090,866.5,4,263
"4424",1381830,2005-02-22,3313.5,1643.5,662.7,3247,1559.5,649.4,1210,120,2005-06-22,5,2,"2","Wednesday",0,0,0,66.5
"4425",1381849,2005-03-20,219,219,219,252.5,252.5,252.5,16,0,2005-03-20,1,1,"3","Sunday",219,252.5,16,-33.5
"4426",1381860,2005-06-06,1082,330,270.5,900,435,225,121,18,2005-06-24,4,1,"6","Friday",265,0,27,182
"4427",1381866,2005-03-04,1,1,1,0,0,0,1,0,2005-03-04,1,1,"3","Friday",1,0,1,1
"4428",1381893,2005-09-16,309.5,171.5,154.8,307.5,164.5,153.8,234,11,2005-09-27,2,1,"9","Friday",171.5,164.5,119,2
"4429",1381917,2005-02-22,781,444.5,260.3,709.5,417,236.5,23,3,2005-02-25,3,1,"2","Friday",444.5,417,10,71.5
"4430",1381921,2005-08-19,74,40.25,18.5,58.4,38,14.6,18,18,2005-09-06,4,2,"8","Tuesday",4,3,4,15.6
"4431",1381942,2005-03-15,1,1,1,0,0,0,1,0,2005-03-15,1,1,"3","Tuesday",1,0,1,1
"4432",1381943,2005-02-22,3915,3915,1957.5,3515,3515,1757.5,3,98,2005-05-31,2,2,"2","Tuesday",3915,3515,2,400
"4433",1381946,2005-03-10,200,92,66.7,169,82,56.3,260,5,2005-03-15,3,1,"3","Friday",92,82,94,31
"4434",1381948,2005-05-12,1566,700,313.2,1416.5,546,283.3,221,7,2005-05-19,5,1,"5","Thursday",700,520.5,89,149.5
"4435",1381997,2005-02-22,85,67,42.5,12,12,6,3,5,2005-02-27,2,1,"2","Sunday",67,0,1,73
"4436",1382009,2005-02-23,43,28,21.5,18,18,9,5,1,2005-02-24,2,1,"2","Thursday",15,0,2,25
"4437",1382016,2005-03-31,362.5,362.5,362.5,332.5,332.5,332.5,325,0,2005-03-31,1,1,"3","Thursday",362.5,332.5,325,30
"4438",1382032,2005-02-22,1732.8,378,101.9,1724.8,472,101.5,68,138,2005-07-10,16,6,"4","Friday",152.5,120,5,8
"4439",1382036,2005-05-09,437,99.5,21.9,402.8,88.5,20.1,1850,123,2005-09-09,20,5,"5","Friday",1.75,2.25,7,34.2
"4440",1382047,2005-02-22,54393.2,2592.9,449.5,50988.8,2577.1679,421.4,15620,220,2005-09-30,90,8,"9","Monday",2377.51,2641.86,335,3404.39999999999
"4441",1382061,2005-04-13,413,51,18,396.5,78,17.2,240,58,2005-06-10,23,3,"5","Thursday",32,10,20,16.5
"4442",1382062,2005-02-22,4734,4734,4734,4146,4146,4146,147,0,2005-02-22,1,1,"2","Tuesday",4734,4146,147,588
"4443",1382071,2005-08-26,42,42,42,22,22,22,110,0,2005-08-26,1,1,"8","Friday",42,22,110,20
"4444",1382077,2005-02-25,10,10,10,0,0,0,1,0,2005-02-25,1,1,"2","Friday",10,0,1,10
"4445",1382080,2005-03-04,129,37,32.2,117.5,32,29.4,11,28,2005-04-01,4,2,"3","Friday",37,27,6,11.5
"4446",1382101,2005-03-17,3542.5,2482,885.6,3155.5,2182.5,788.9,307,97,2005-06-22,4,2,"3","Friday",0,0,0,387
"4447",1382114,2005-02-23,4,4,4,4,4,4,3,0,2005-02-23,1,1,"2","Wednesday",4,4,3,0
"4448",1382206,2005-07-30,25,25,12.5,0,0,0,7,19,2005-08-18,2,2,"7","Saturday",0,0,6,25
"4449",1382219,2005-02-22,361.8,354.25,180.9,357.2,354.75,178.6,117,1,2005-02-23,2,1,"2","Tuesday",7.5,2.5,6,4.60000000000002
"4450",1382233,2005-02-26,51867,31565,6483.4,49967,30065,6245.9,1227,180,2005-08-25,8,3,"3","Thursday",31565,30065,607,1900
"4451",1382250,2005-02-22,3956.8,535,197.8,3174.5,485,158.7,1438,188,2005-08-29,19,6,"6","Friday",98.25,64,88,782.3
"4452",1382270,2005-02-22,1558.5,589,141.7,1524,658,138.5,401,174,2005-08-15,10,5,"6","Monday",33,20,1,34.5
"4453",1382308,2005-02-26,282,119.25,47,261.5,151.25,43.6,256,30,2005-03-28,6,2,"3","Saturday",14.75,4.75,18,20.5
"4454",1382357,2005-02-22,4511.2,1580,451.1,4168.8,1550,416.9,1301,188,2005-08-29,10,4,"7","Wednesday",76.5,46,43,342.4
"4455",1382360,2005-02-22,9,9,9,1,1,1,9,0,2005-02-22,1,1,"2","Tuesday",9,1,9,8
"4456",1382377,2005-02-22,9441.5,3495,1049.1,9122,3295,1013.6,1283,53,2005-04-16,9,3,"4","Friday",291,91,33,319.5
"4457",1382381,2005-07-08,19803,5453,1523.3,20154.5,5740,1550.3,1677,33,2005-08-10,13,2,"7","Monday",1533,1073.5,90,-351.5
"4458",1382405,2005-08-27,295,295,295,280,280,280,32,0,2005-08-27,1,1,"8","Saturday",295,280,32,15
"4459",1382406,2005-02-22,322,287.5,107.3,303,278,101,326,29,2005-03-23,3,2,"2","Thursday",19.5,20,20,19
"4460",1382408,2005-05-29,624.5,314.5,124.9,554.5,265.5,110.9,347,65,2005-08-02,5,3,"5","Monday",159,204,77,70
"4461",1382439,2005-02-22,180,180,180,80,80,80,28,0,2005-02-22,1,1,"2","Tuesday",180,80,28,100
"4462",1382457,2005-02-26,209,189,104.5,182,172,91,6,1,2005-02-27,2,1,"2","Saturday",189,172,3,27
"4463",1382475,2005-07-15,230,230,230,200,200,200,137,0,2005-07-15,1,1,"7","Friday",230,200,137,30
"4464",1382479,2005-02-22,75.2,35.75,25.1,57.9,24.8,19.3,415,6,2005-02-28,3,1,"2","Monday",13.17,10.89,112,17.3
"4465",1382482,2005-08-17,355.5,355.5,355.5,264.5,264.5,264.5,45,0,2005-08-17,1,1,"8","Wednesday",355.5,264.5,45,91
"4466",1382539,2005-04-23,380,293.5,126.7,372.5,273,124.2,336,8,2005-05-01,3,2,"4","Saturday",32,35,22,7.5
"4467",1382554,2005-02-23,2064.2,369,108.6,2019.2,359,106.3,1795,21,2005-03-16,19,2,"3","Wednesday",14,4,14,44.9999999999998
"4468",1382559,2005-02-27,7164,3525,2388,5864.5,3025,1954.8,115,18,2005-03-17,3,2,"3","Saturday",3525,3025,5,1299.5
"4469",1382566,2005-03-03,6887.7,2797.7,1377.5,6053.4,2667.74,1210.7,1231,4,2005-03-07,5,1,"3","Friday",915,865.8,141,834.3
"4470",1382595,2005-05-15,29,24,14.5,20,18,10,35,0,2005-05-15,1,1,"5","Sunday",29,20,35,9
"4471",1382613,2005-03-04,169.5,169.5,169.5,139.5,139.5,139.5,35,0,2005-03-04,1,1,"3","Friday",169.5,139.5,35,30
"4472",1382627,2005-02-22,56660.2,11233,1953.8,55989.9,11253,1930.7,1928,199,2005-09-09,27,7,"3","Friday",7,0,2,670.299999999996
"4473",1382637,2005-02-28,385,162,64.2,402,219,67,104,213,2005-09-29,6,4,"9","Tuesday",40,36,16,-17
"4474",1382716,2005-06-20,361,361,361,331,331,331,85,0,2005-06-20,1,1,"6","Monday",361,331,85,30
"4475",1382721,2005-08-18,10,10,10,0,0,0,2,0,2005-08-18,1,1,"8","Thursday",10,0,2,10
"4476",1382729,2005-03-31,11,11,11,0,0,0,3,0,2005-03-31,1,1,"3","Thursday",11,0,3,11
