"","UserID","First_TransDate_Ga","Total_Stakes_Ga","Max_Stakes_Ga","Mean_Stakes_Ga","Total_Winnings_Ga","Max_Winnings_Ga","Mean_Winnings_Ga","Total_Bets_Ga","Length_Play_Ga","LastDay_Ga","No_Days_Played_Ga","No_Months_Played_Ga","Most_Played_Month_Ga","MostPlayed_Day_Ga","Stakes_Last_Day_Ga","Winnings_Last_Day_Ga","Bets_Last_Day_Ga","Profit_Ga"
"1873",1360875,2005-02-15,1851.4,230.5,38.6,1677.5,216.82,34.9,2721,162,2005-07-27,46,6,"3","Friday",13.5,10.7,25,173.9
"1874",1360876,2005-02-21,4,4,2,3.3,3.3,1.6,1,7,2005-02-28,2,1,"2","Monday",0,0,0,0.7
"1875",1360878,2005-02-15,163.5,163.5,163.5,180.6,180.625,180.6,157,0,2005-02-15,1,1,"2","Tuesday",163.5,180.625,157,-17.1
"1876",1360887,2005-03-09,45.2,24.35,15.1,22.3,13.35,7.4,71,1,2005-03-10,2,1,"3","Thursday",20.8542,8.9255,39,22.9
"1877",1360898,2005-02-22,1661.4,572.5,276.9,1283.2,501.95,213.9,554,7,2005-03-01,5,2,"2","Thursday",1,0,1,378.2
"1878",1360901,2005-03-28,13.4,6.5827,3.3,6.3,5.2318,1.6,22,56,2005-05-23,4,3,"4","Monday",3.3613,1.0252,5,7.1
"1879",1360910,2005-05-13,15.7,12.3249,7.8,4.8,2.8011,2.4,27,3,2005-05-16,2,1,"5","Friday",3.3613,2.0168,6,10.9
"1880",1360942,2005-03-25,176.5,100.5,35.3,147.9,78.825,29.6,110,13,2005-04-07,5,2,"3","Friday",27.5,29.5,36,28.6
"1881",1360964,2005-03-03,73.3,38.9381,12.2,53.7,29.829,9,114,25,2005-03-28,4,1,"3","Friday",0.5,0.4125,1,19.6
"1882",1360991,2005-04-25,2,2,2,0,0,0,2,0,2005-04-25,1,1,"4","Monday",2,0,2,2
"1883",1360997,2005-04-14,0.1,0.1,0.1,0.1,0.0825,0.1,1,0,2005-04-14,1,1,"4","Thursday",0.1,0.0825,1,0
"1884",1361045,2005-03-11,14,14,14,5,5,5,3,0,2005-03-11,1,1,"3","Friday",14,5,3,9
"1885",1361051,2005-03-14,2155.5,815,98,1982.7,711.4,90.1,932,167,2005-08-28,22,4,"8","Friday",20.5,26.55,10,172.8
"1886",1361087,2005-02-16,242.5,165,80.8,168.7,106.1,56.2,147,43,2005-03-31,3,2,"2","Friday",11,5.85,7,73.8
"1887",1361090,2005-05-14,8.5,4,2.8,4.9,3.9216,1.6,12,1,2005-05-15,2,1,"5","Sunday",4.5602,1,8,3.6
"1888",1361151,2005-02-28,11.2,11.1923,11.2,9.7,9.7109,9.7,16,0,2005-02-28,1,1,"2","Monday",11.1923,9.7109,16,1.5
"1889",1361162,2005-03-08,0.5,0.5,0.5,0.4,0.4125,0.4,1,0,2005-03-08,1,1,"3","Tuesday",0.5,0.4125,1,0.1
"1890",1361169,2005-03-08,69.5,40,34.8,30.9,18,15.4,24,0,2005-03-08,1,1,"3","Tuesday",69.5,30.9,24,38.6
"1891",1361177,2005-02-17,1.2,1,0.6,1,0.825,0.5,3,25,2005-03-14,2,2,"2","Monday",1,0.825,1,0.2
"1892",1361186,2005-03-31,1.1,0.5,0.4,1,0.4625,0.3,5,16,2005-04-16,3,2,"4","Saturday",0.2,0.165,2,0.1
"1893",1361241,2005-02-17,50.5,35.5,16.8,39.4,27,13.1,64,122,2005-06-19,3,2,"6","Sunday",2,1.65,2,11.1
"1894",1361243,2005-02-16,7.5,7.5,7.5,0,0,0,4,0,2005-02-16,1,1,"2","Wednesday",7.5,0,4,7.5
"1895",1361269,2005-02-21,149.9,19.2,6.5,110.9,15.84,4.8,44,215,2005-09-24,23,5,"3","Monday",3.2,2.64,1,39
"1896",1361308,2005-02-16,902.5,220,50.1,797.2,165.08,44.3,869,21,2005-03-09,16,2,"2","Friday",5,3,5,105.3
"1897",1361321,2005-02-15,1253.8,217.9522,52.2,1109.4,127.885,46.2,589,29,2005-03-16,16,2,"3","Tuesday",243.4522,139.39,38,144.4
"1898",1361331,2005-07-04,25.5,16.5,6.4,17.2,11.5,4.3,46,68,2005-09-10,4,2,"7","Monday",3.5,2.25,7,8.3
"1899",1361345,2005-03-11,19.4,13,4.8,12.3,7,3.1,28,7,2005-03-18,3,1,"3","Friday",3.2,2.64,1,7.1
"1900",1361361,2005-02-17,20.1,5,2.9,7.3,2.13,1,28,125,2005-06-22,7,3,"5","Monday",4,0,4,12.8
"1901",1361380,2005-03-17,264,55.75,17.6,260.6,53,17.4,274,81,2005-06-06,10,2,"3","Monday",40,56.3,19,3.39999999999998
"1902",1361401,2005-06-02,49.7,25.7075,12.4,37.4,23.3049,9.4,56,61,2005-08-02,4,2,"6","Friday",6.4071,6.4071,10,12.3
"1903",1361410,2005-03-27,2.4,2,1.2,2,1.65,1,2,13,2005-04-09,2,2,"3","Saturday",0.4,0.33,1,0.4
"1904",1361459,2005-07-17,213.8,144.3618,106.9,173.5,116.456,86.7,81,15,2005-08-01,2,2,"7","Monday",69.4014,57.0083,16,40.3
"1905",1361462,2005-05-07,50,16.4786,6.3,37.3,13.5164,4.7,78,7,2005-05-14,8,1,"5","Saturday",16.4786,13.5164,28,12.7
"1906",1361472,2005-02-15,1714.4,680.39,45.1,1471.8,578.19,38.7,643,227,2005-09-30,34,6,"3","Tuesday",17.25,0,3,242.6
"1907",1361475,2005-02-16,13,7,6.5,9.8,5.85,4.9,13,2,2005-02-18,2,1,"2","Friday",6,3.9,6,3.2
"1908",1361479,2005-02-15,328.5,234,164.2,201.5,174,100.8,105,4,2005-02-19,2,1,"2","Saturday",234,174,88,127
"1909",1361480,2005-09-16,4091.9,1753.57,818.4,3891.7,1324.97,778.3,412,9,2005-09-25,5,1,"9","Saturday",3,1.06,1,200.2
"1910",1361482,2005-06-04,20.3,20.3228,20.3,18.3,18.2905,18.3,6,0,2005-06-04,1,1,"6","Saturday",20.3228,18.2905,6,2
"1911",1361541,2005-07-31,4,4,4,1,1,1,6,0,2005-07-31,1,1,"7","Sunday",4,1,6,3
"1912",1361584,2005-07-28,280.6,113.63,40.1,239.4,90.19,34.2,201,12,2005-08-09,7,2,"8","Friday",1.8,0.9,2,41.2
"1913",1361613,2005-02-16,8.7,3.2,1,7.4,2.64,0.8,15,21,2005-03-09,9,2,"2","Wednesday",1,0.825,2,1.3
"1914",1361628,2005-04-26,808.2,808.174,808.2,636.3,636.2908,636.3,165,0,2005-04-26,1,1,"4","Tuesday",808.174,636.2908,165,171.9
"1915",1361636,2005-03-02,47.1,20.32,9.4,22.5,9.399,4.5,33,211,2005-09-29,4,3,"3","Tuesday",6.93,2.925,3,24.6
"1916",1361645,2005-02-15,533.2,239.56,133.3,508.7,209.5665,127.2,77,44,2005-03-31,4,2,"2","Sunday",137.94,107.9325,13,24.5000000000001
"1917",1361682,2005-07-10,3.5,3.544,3.5,3.4,3.3829,3.4,6,0,2005-07-10,1,1,"7","Sunday",3.544,3.3829,6,0.1
"1918",1361694,2005-05-27,276,186,92,257.8,201.25,85.9,326,35,2005-07-01,3,2,"5","Friday",14.5,13,27,18.2
"1919",1361712,2005-08-09,4.5,4.5,4.5,2.7,2.68,2.7,5,0,2005-08-09,1,1,"8","Tuesday",4.5,2.68,5,1.8
"1920",1361715,2005-04-22,0.6,0.3,0.2,0.5,0.2475,0.2,6,13,2005-05-05,3,2,"4","Thursday",0.1,0.0825,1,0.1
"1921",1361731,2005-02-16,1,1,1,0,0,0,1,0,2005-02-16,1,1,"2","Wednesday",1,0,1,1
"1922",1361737,2005-08-30,1310.4,719,187.2,1199.1,591.9343,171.3,488,31,2005-09-30,6,2,"9","Monday",108,591.9343,80,111.3
"1923",1361749,2005-04-11,0.5,0.4893,0.5,0.5,0.4893,0.5,1,0,2005-04-11,1,1,"4","Monday",0.4893,0.4893,1,0
"1924",1361751,2005-02-18,15223.3,1864.93,160.2,12881,1775.966,135.6,5946,224,2005-09-30,66,8,"3","Tuesday",215.7249,205.6587,334,2342.3
"1925",1361775,2005-03-12,205.6,132.5,41.1,191.5,128.5,38.3,87,26,2005-04-07,5,2,"3","Thursday",0.1,0.0825,1,14.1
"1926",1361778,2005-09-01,65,65,65,43,43,43,21,0,2005-09-01,1,1,"9","Thursday",65,43,21,22
"1927",1361779,2005-04-11,3,2.02,1.5,1,1.02,0.5,3,0,2005-04-11,1,1,"4","Monday",3.02,1.02,3,2
"1928",1361798,2005-05-15,137.5,137.5,137.5,87.8,87.75,87.8,23,0,2005-05-15,1,1,"5","Sunday",137.5,87.75,23,49.7
"1929",1361799,2005-02-22,44,42,22,41.5,41.5,20.8,39,204,2005-09-14,2,2,"2","Tuesday",2,0,2,2.5
"1930",1361805,2005-02-17,19.5,15.5551,9.8,10.6,10.6417,5.3,38,1,2005-02-18,2,1,"2","Friday",15.5551,10.6417,30,8.9
"1931",1361831,2005-02-27,192.3,37.5,9.6,419,262.5,20.9,196,215,2005-09-30,16,4,"9","Friday",2.8103,0,2,-226.7
"1932",1361854,2005-02-18,61.5,55,30.8,62.2,57.25,31.1,29,3,2005-02-21,2,1,"2","Friday",6.5,4.95,5,-0.700000000000003
"1933",1361868,2005-02-16,556.8,267.5932,79.5,536.3,350.2703,76.6,369,21,2005-03-09,5,2,"2","Thursday",18,8.25,22,20.5
"1934",1361871,2005-02-16,743.4,137.5,92.9,631.8,150.725,79,380,98,2005-05-25,8,3,"2","Wednesday",88.61,43,21,111.6
"1935",1361910,2005-06-14,10,10,10,0,0,0,10,0,2005-06-14,1,1,"6","Tuesday",10,0,10,10
"1936",1361922,2005-08-01,0.5,0.5,0.5,0.4,0.4125,0.4,1,0,2005-08-01,1,1,"8","Monday",0.5,0.4125,1,0.1
"1937",1361959,2005-03-31,2.2,1,0.5,2.2,0.825,0.6,5,11,2005-04-11,4,2,"4","Monday",0.5,0.4125,1,0
"1938",1361990,2005-02-19,26.5,26.5,26.5,26.5,26.5,26.5,27,0,2005-02-19,1,1,"2","Saturday",26.5,26.5,27,0
"1939",1362019,2005-08-29,80.8,21.6,13.5,68.6,17.82,11.4,5,30,2005-09-28,6,2,"8","Wednesday",16,13.2,1,12.2
"1940",1362055,2005-02-16,272.8,41.6555,16,165.3,34.2724,9.7,249,22,2005-03-10,17,2,"2","Wednesday",12.0935,6.7186,9,107.5
"1941",1362058,2005-04-08,0.1,0.1,0.1,0.1,0.0825,0.1,1,0,2005-04-08,1,1,"4","Friday",0.1,0.0825,1,0
"1942",1362087,2005-02-16,182.9,149.7378,61,183.1,147.7485,61,30,2,2005-02-18,3,1,"2","Friday",27.1264,34.119,5,-0.199999999999989
"1943",1362095,2005-02-18,354,152.5,70.8,301.2,132.75,60.2,239,4,2005-02-22,5,1,"2","Friday",64.5,54.5,63,52.8
"1944",1362104,2005-02-16,3,3,3,0,0,0,3,0,2005-02-16,1,1,"2","Wednesday",3,0,3,3
"1945",1362105,2005-02-16,15.1,11.097,7.6,6.7,5.3233,3.3,24,5,2005-02-21,2,1,"2","Monday",11.097,5.3233,19,8.4
"1946",1362111,2005-08-25,4,4.0216,4,2.2,2.1626,2.2,3,0,2005-08-25,1,1,"8","Thursday",4.0216,2.1626,3,1.8
"1947",1362142,2005-02-17,2059.8,1232.98,206,1788.7,1229.98,178.9,192,211,2005-09-16,7,3,"2","Monday",100.32,78.26,25,271.1
"1948",1362159,2005-03-08,236.6,120,26.3,190,79.95,21.1,202,15,2005-03-23,6,1,"3","Wednesday",32.7596,10.1648,24,46.6
"1949",1362201,2005-05-25,165.1,126.7185,41.3,147.4,109.241,36.9,40,9,2005-06-03,4,2,"5","Friday",126.7185,109.241,11,17.7
"1950",1362233,2005-09-13,1340.5,489,167.6,1733.6,469.33,216.7,1237,17,2005-09-30,8,1,"9","Thursday",112.5,385.7455,129,-393.1
"1951",1362236,2005-02-16,73,63,36.5,50.2,46.175,25.1,40,1,2005-02-17,2,1,"2","Thursday",10,4,11,22.8
"1952",1362269,2005-02-17,39.4,14.4,9.8,33.7,11.88,8.4,21,85,2005-05-13,4,3,"3","Friday",14.4,11.88,1,5.7
"1953",1362278,2005-02-17,447.3,248,16.6,351.3,228.23,13,332,225,2005-09-30,26,7,"2","Monday",3.2,2.64,1,96
"1954",1362280,2005-02-21,1301.9,1147.95,325.5,1152,1038.081,288,327,5,2005-02-26,4,1,"2","Friday",19.5,0,4,149.9
"1955",1362283,2005-09-24,3.6,3.603,3.6,1.1,1.1477,1.1,3,0,2005-09-24,1,1,"9","Saturday",3.603,1.1477,3,2.5
"1956",1362294,2005-05-13,3,3,3,0.9,0.92,0.9,6,0,2005-05-13,1,1,"5","Friday",3,0.92,6,2.1
"1957",1362354,2005-02-16,7.8,5,2.6,7,6,2.3,9,83,2005-05-10,3,2,"2","Saturday",0.5,0,1,0.8
"1958",1362395,2005-03-02,0.7,0.67,0.7,0,0,0,1,0,2005-03-02,1,1,"3","Wednesday",0.67,0,1,0.7
"1959",1362407,2005-03-12,6,6,6,0,0,0,3,0,2005-03-12,1,1,"3","Saturday",6,0,3,6
"1960",1362411,2005-02-17,323.1,299.38,64.6,319,306.33,63.8,197,9,2005-02-26,5,1,"2","Thursday",3.39,1.87,6,4.10000000000002
"1961",1362420,2005-05-14,15.5,15.5,15.5,17.8,17.75,17.8,27,0,2005-05-14,1,1,"5","Saturday",15.5,17.75,27,-2.3
"1962",1362429,2005-05-02,211.6,53.13,14.1,137.8,39.1395,9.2,159,70,2005-07-11,12,2,"5","Friday",0.5,0.4125,1,73.8
"1963",1362447,2005-03-03,2.1,2.0638,2.1,1,1.0319,1,2,0,2005-03-03,1,1,"3","Thursday",2.0638,1.0319,2,1.1
"1964",1362450,2005-06-09,7179.9,3063,718,6910.4,3142.35,691,1137,26,2005-07-05,9,2,"6","Tuesday",3,0,3,269.5
"1965",1362456,2005-02-16,690.9,230.65,76.8,721.9,228.969,80.2,209,200,2005-09-04,8,3,"2","Sunday",9.0224,7.7171,12,-31
"1966",1362459,2005-08-08,6.5,6.5,6.5,0,0,0,3,0,2005-08-08,1,1,"8","Monday",6.5,0,3,6.5
"1967",1362465,2005-08-16,4,4,4,2.6,2.6,2.6,19,0,2005-08-16,1,1,"8","Tuesday",4,2.6,19,1.4
"1968",1362467,2005-02-28,20.8,20.78,20.8,12.8,12.76,12.8,35,0,2005-02-28,1,1,"2","Monday",20.78,12.76,35,8
"1969",1362470,2005-03-01,184.8,113,61.6,116.2,98,38.7,42,2,2005-03-03,2,1,"3","Thursday",120.3064,101.6532,16,68.6
"1970",1362475,2005-02-16,341.8,265.5889,113.9,233.3,207.7944,77.8,70,2,2005-02-18,3,1,"2","Friday",265.5889,207.7944,49,108.5
"1971",1362519,2005-02-16,2,2,2,0,0,0,1,0,2005-02-16,1,1,"2","Wednesday",2,0,1,2
"1972",1362526,2005-02-16,170.6,100,56.9,43.3,43.33,14.4,17,200,2005-09-04,3,3,"2","Wednesday",100,0,1,127.3
"1973",1362536,2005-04-23,256.4,191.2565,51.3,192.9,137.0707,38.6,313,109,2005-08-10,5,4,"4","Sunday",16.072,16.0129,28,63.5
"1974",1362554,2005-03-08,5,5,5,1,1,1,4,0,2005-03-08,1,1,"3","Tuesday",5,1,4,4
"1975",1362562,2005-02-18,14,7,4.7,9,5.61,3,16,199,2005-09-05,3,2,"2","Friday",7,3.25,8,5
"1976",1362586,2005-09-05,3,3,3,2,2,2,6,0,2005-09-05,1,1,"9","Monday",3,2,6,1
"1977",1362590,2005-02-19,26.3,13.5693,8.8,14.6,8.2596,4.9,18,15,2005-03-06,2,2,"2","Saturday",13.5693,8.2596,6,11.7
"1978",1362634,2005-02-18,1289,346,161.1,853,327.5,106.6,140,41,2005-03-31,6,2,"2","Thursday",292,40,82,436
"1979",1362653,2005-02-16,1198.9,485.0219,133.2,1132.5,606.8655,125.8,472,34,2005-03-22,8,2,"3","Tuesday",176.15,145.6858,109,66.4000000000001
"1980",1362671,2005-02-18,158.6,151.7518,79.3,148.2,143.9199,74.1,182,3,2005-02-21,2,1,"2","Friday",6.8146,4.2739,11,10.4
"1981",1362673,2005-02-17,35.5,35.5,35.5,27.8,27.75,27.8,58,0,2005-02-17,1,1,"2","Thursday",35.5,27.75,58,7.7
"1982",1362694,2005-03-27,188.5,139.5,94.2,139.9,108.3,70,85,1,2005-03-28,2,1,"3","Monday",49,31.6,21,48.6
"1983",1362744,2005-02-24,172.2,73.3281,34.4,147.8,65.5056,29.6,262,216,2005-09-28,5,2,"2","Friday",73.3281,65.5056,140,24.4
"1984",1362773,2005-04-17,384.5,191.6727,64.1,337,188.0084,56.2,235,149,2005-09-13,6,4,"4","Sunday",24.8043,20.4508,21,47.5
"1985",1362788,2005-03-09,5.7,4.7198,2.9,2.7,2.7139,1.4,2,75,2005-05-23,2,2,"3","Monday",1,0,1,3
"1986",1362790,2005-02-20,28.1,28.0658,28.1,19.9,19.8845,19.9,35,0,2005-02-20,1,1,"2","Sunday",28.0658,19.8845,35,8.2
"1987",1362888,2005-09-07,57,35,28.5,25.8,25.78,12.9,11,8,2005-09-15,2,1,"9","Thursday",22,0,3,31.2
"1988",1362947,2005-08-05,2,2,2,0,0,0,4,0,2005-08-05,1,1,"8","Friday",2,0,4,2
"1989",1362974,2005-04-26,1079,458,154.1,759.8,358,108.5,85,142,2005-09-15,7,2,"9","Friday",144,87,48,319.2
"1990",1362979,2005-08-16,376.2,171.37,41.8,366.6,164.29,40.7,652,43,2005-09-28,9,2,"9","Wednesday",2.08,17.81,3,9.59999999999997
"1991",1362995,2005-04-17,8,8,8,6.6,6.6,6.6,1,0,2005-04-17,1,1,"4","Sunday",8,6.6,1,1.4
"1992",1363028,2005-02-16,2336.5,1608.24,155.8,1922.7,1509.745,128.2,1367,211,2005-09-15,12,3,"2","Thursday",32,13,50,413.8
"1993",1363049,2005-02-18,35.3,35.31,35.3,38.1,38.06,38.1,25,0,2005-02-18,1,1,"2","Friday",35.31,38.06,25,-2.8
"1994",1363078,2005-04-05,28.6,20.0343,5.7,23.5,17.7447,4.7,50,9,2005-04-14,5,1,"4","Wednesday",1.7172,2.2896,3,5.1
"1995",1363093,2005-03-24,33.6,33.5931,33.6,32.5,32.4738,32.5,3,0,2005-03-24,1,1,"3","Thursday",33.5931,32.4738,3,1.1
"1996",1363138,2005-03-21,2277.2,2250.5,1138.6,1846.8,1846.75,923.4,141,50,2005-05-10,2,2,"3","Monday",26.7279,0,5,430.4
"1997",1363178,2005-04-16,42.5,30,21.2,35.8,19.25,17.9,85,2,2005-04-18,2,1,"4","Monday",30,19.25,60,6.7
"1998",1363180,2005-02-19,10.2,10.2478,10.2,7.8,7.7763,7.8,8,0,2005-02-19,1,1,"2","Saturday",10.2478,7.7763,8,2.4
"1999",1363195,2005-09-28,16.8,16.8138,16.8,12,12.001,12,26,0,2005-09-28,1,1,"9","Wednesday",16.8138,12.001,26,4.8
"2000",1363270,2005-07-23,66.5,44.2721,33.2,37.3,23.0976,18.7,69,12,2005-08-04,2,2,"7","Saturday",22.1784,23.0976,39,29.2
"2001",1363286,2005-02-18,25.5,20.9625,8.5,11.5,8.8197,3.8,29,4,2005-02-22,3,1,"2","Friday",20.9625,8.8197,20,14
"2002",1363287,2005-02-24,1,1,1,0,0,0,1,0,2005-02-24,1,1,"2","Thursday",1,0,1,1
"2003",1363350,2005-02-17,286.5,203.5,95.5,167.3,126.4,55.8,145,2,2005-02-19,3,1,"2","Friday",12,4,6,119.2
"2004",1363450,2005-04-23,28.5,6.4,1.6,23.5,5.28,1.3,76,147,2005-09-17,18,6,"5","Saturday",1,0.825,10,5
"2005",1363474,2005-02-17,463.9,440.5,232,405.9,389.4,202.9,338,2,2005-02-19,2,1,"2","Saturday",23.44,16.483,19,58
"2006",1363500,2005-04-22,4.7,1.5,0.8,3.9,1.2375,0.6,8,158,2005-09-27,6,4,"4","Friday",1.5,1.2375,3,0.8
"2007",1363520,2005-03-28,40.1,26.3724,8,26,16.2793,5.2,40,99,2005-07-05,5,2,"3","Friday",2.3197,0,3,14.1
"2008",1363526,2005-03-23,8,8,8,4.2,4.25,4.2,16,0,2005-03-23,1,1,"3","Wednesday",8,4.25,16,3.8
"2009",1363552,2005-09-30,0.8,0.8,0.8,0.7,0.66,0.7,1,0,2005-09-30,1,1,"9","Friday",0.8,0.66,1,0.1
"2010",1363553,2005-02-17,292.9,72,29.3,279.7,82,28,212,133,2005-06-30,10,3,"2","Monday",8,4,8,13.2
"2011",1363556,2005-06-09,0.4,0.4,0.4,0.3,0.33,0.3,1,0,2005-06-09,1,1,"6","Thursday",0.4,0.33,1,0.1
"2012",1363559,2005-03-30,1.6,1.6,1.6,1.5,1.48,1.5,1,0,2005-03-30,1,1,"3","Wednesday",1.6,1.48,1,0.1
"2013",1363563,2005-02-28,1059.5,343.5,70.6,843,236.725,56.2,1109,21,2005-03-21,12,2,"3","Monday",343.5,235.675,251,216.5
"2014",1363569,2005-02-16,273.8,124.91,54.8,254.6,106.055,50.9,146,3,2005-02-19,4,1,"2","Wednesday",74.37,73.8415,52,19.2
"2015",1363574,2005-07-12,14.4,9.5,7.2,18.4,12.675,9.2,12,1,2005-07-13,2,1,"7","Tuesday",9.5,12.675,8,-4
"2016",1363591,2005-02-17,398.7,76.8,33.2,334.7,63.36,27.9,10,105,2005-06-02,12,4,"5","Friday",51.2,42.24,1,64
"2017",1363641,2005-09-28,16,16,16,13.2,13.2,13.2,1,0,2005-09-28,1,1,"9","Wednesday",16,13.2,1,2.8
"2018",1363661,2005-03-14,93.8,58.06,46.9,83.3,53.59,41.6,183,1,2005-03-15,2,1,"3","Monday",35.75,29.69,71,10.5
"2019",1363664,2005-02-16,716.1,84.3,11.7,596.2,72.8275,9.8,324,107,2005-06-03,61,5,"3","Friday",4.9,4.0425,6,119.9
"2020",1363684,2005-02-26,11.2,6.4,2.8,7.9,5.28,2,13,196,2005-09-10,4,3,"9","Saturday",6.4,5.28,1,3.3
"2021",1363695,2005-03-30,41,27,20.5,84.5,80.51,42.3,23,0,2005-03-30,1,1,"3","Wednesday",41,84.51,23,-43.5
"2022",1363719,2005-09-07,0.5,0.5,0.5,0.4,0.4125,0.4,1,0,2005-09-07,1,1,"9","Wednesday",0.5,0.4125,1,0.1
"2023",1363767,2005-07-26,2.8,2.84,2.8,0,0,0,3,0,2005-07-26,1,1,"7","Tuesday",2.84,0,3,2.8
"2024",1363781,2005-02-17,7,7,7,4.5,4.5,4.5,14,0,2005-02-17,1,1,"2","Thursday",7,4.5,14,2.5
"2025",1363786,2005-03-01,139.6,34,10,149.1,57.65,10.7,80,205,2005-09-22,12,3,"9","Saturday",1,0,1,-9.5
"2026",1363794,2005-05-11,108.5,108.5,108.5,94.7,94.65,94.7,106,0,2005-05-11,1,1,"5","Wednesday",108.5,94.65,106,13.8
"2027",1363798,2005-02-16,76,76,76,43.7,43.71,43.7,38,0,2005-02-16,1,1,"2","Wednesday",76,43.71,38,32.3
"2028",1363805,2005-02-16,2,2,2,1.8,1.75,1.8,4,0,2005-02-16,1,1,"2","Wednesday",2,1.75,4,0.2
"2029",1363820,2005-02-28,27.5,27.5,27.5,17.2,17.25,17.2,16,0,2005-02-28,1,1,"2","Monday",27.5,17.25,16,10.3
"2030",1363822,2005-02-20,24.7,24.7,24.7,19.7,19.7,19.7,7,0,2005-02-20,1,1,"2","Sunday",24.7,19.7,7,5
"2031",1363889,2005-02-17,2,2,2,0,0,0,2,0,2005-02-17,1,1,"2","Thursday",2,0,2,2
"2032",1363921,2005-06-10,8,8,8,3,3,3,8,0,2005-06-10,1,1,"6","Friday",8,3,8,5
"2033",1363979,2005-02-18,1.3,1,0.4,1.1,0.825,0.4,3,198,2005-09-04,3,2,"2","Friday",1,0.825,1,0.2
"2034",1363985,2005-06-06,3,3,3,1,1,1,3,0,2005-06-06,1,1,"6","Monday",3,1,3,2
"2035",1363999,2005-02-19,2179.3,886.82,68.1,1885.6,832.84,58.9,2023,208,2005-09-15,26,4,"9","Tuesday",12.58,2.97,9,293.7
"2036",1364020,2005-03-03,122.5,102.58,40.8,94.6,78.57,31.5,64,6,2005-03-09,3,1,"3","Thursday",2.7,1.83,4,27.9
"2037",1364026,2005-03-08,22,20,11,23.4,18.82,11.7,12,2,2005-03-10,2,1,"3","Thursday",20,18.82,10,-1.4
"2038",1364036,2005-08-05,151.3,142.35,50.4,118.4,117.44,39.5,79,33,2005-09-07,3,2,"9","Friday",142.35,117.44,74,32.9
"2039",1364048,2005-03-27,1,1,1,0.8,0.825,0.8,1,0,2005-03-27,1,1,"3","Sunday",1,0.825,1,0.2
"2040",1364059,2005-06-20,1,1,1,1,1,1,1,0,2005-06-20,1,1,"6","Monday",1,1,1,0
"2041",1364063,2005-02-21,28.7,4.2,2.2,24.1,3.6075,1.9,159,89,2005-05-21,13,4,"5","Monday",4,3.3,8,4.6
"2042",1364069,2005-09-23,10.3,4.8039,3.4,3.9,1.95,1.3,11,6,2005-09-29,2,1,"9","Thursday",7.8039,1.95,8,6.4
"2043",1364078,2005-02-16,13.5,5,4.5,10.2,4,3.4,18,50,2005-04-07,3,2,"2","Saturday",4,3,4,3.3
"2044",1364096,2005-03-03,1.7,0.8,0.6,1.6,0.74,0.5,3,27,2005-03-30,3,1,"3","Wednesday",0.8,0.74,1,0.0999999999999999
"2045",1364097,2005-02-21,2,1.344,1,1.6,1.6155,0.8,3,2,2005-02-23,2,1,"2","Monday",1.344,1.6155,2,0.4
"2046",1364200,2005-09-16,10.5,10.5327,10.5,3.3,3.3028,3.3,7,0,2005-09-16,1,1,"9","Friday",10.5327,3.3028,7,7.2
"2047",1364218,2005-03-05,72.8,40.39,8.1,46.9,23.77,5.2,134,142,2005-07-25,9,2,"3","Friday",3.06,1.32,5,25.9
"2048",1364232,2005-04-25,1.6,0.5,0.4,1.3,0.4125,0.3,4,158,2005-09-30,4,2,"9","Friday",0.1,0.0825,1,0.3
"2049",1364233,2005-02-25,19.8,9.5,3.3,13.4,5.85,2.2,20,66,2005-05-02,5,4,"2","Friday",3,5.85,1,6.4
"2050",1364234,2005-08-10,4.3,4.339,4.3,0,0,0,3,0,2005-08-10,1,1,"8","Wednesday",4.339,0,3,4.3
"2051",1364274,2005-02-16,50.6,39.6,16.9,36.6,25,12.2,8,114,2005-06-10,3,2,"2","Friday",1,0,1,14
"2052",1364287,2005-03-12,37.3,14.1593,6.2,86.5,65.3492,14.4,57,202,2005-09-30,6,2,"3","Wednesday",7.2059,65.3492,12,-49.2
"2053",1364302,2005-03-09,134.1,30.6785,10.3,103.1,33.0384,7.9,231,205,2005-09-30,10,2,"3","Wednesday",14.4118,14.7071,23,31
"2054",1364321,2005-02-19,1016.9,197.57,72.6,803.7,184.1,57.4,439,110,2005-06-09,10,4,"2","Friday",2.688,0,2,213.2
"2055",1364363,2005-02-17,9.5,7.5,4.8,8,5.95,4,9,12,2005-03-01,2,2,"2","Thursday",2,2,1,1.5
"2056",1364368,2005-02-18,59,48.5,29.5,57.8,45.75,28.9,32,1,2005-02-19,2,1,"2","Friday",48.5,45.75,21,1.2
"2057",1364375,2005-02-20,11.4,7.7483,3.8,11.4,8.903,3.8,17,2,2005-02-22,3,1,"2","Monday",3.0543,2.4769,4,0
"2058",1364380,2005-05-03,274.8,88.517,22.9,240.1,78.9267,20,406,22,2005-05-25,10,1,"5","Tuesday",28.3791,17.9468,53,34.7
"2059",1364387,2005-02-18,17792.5,2545.5,574,15360.4,2197.32,495.5,1283,39,2005-03-29,30,2,"3","Monday",103,0,7,2432.1
"2060",1364411,2005-09-19,826.2,515.2226,165.2,5038,3180.2193,1007.6,1133,11,2005-09-30,5,1,"9","Friday",139.1942,1710.1353,204,-4211.8
